Price,Close,High,Low,Open,Volume
02-08-2016,23.87919807,24.2425962,23.76949196,24.23802591,135266400
03-08-2016,24.1785965,24.19002309,23.94547171,23.95461403,120810400
04-08-2016,24.32796478,24.35783697,24.19238723,24.26132521,109634800
05-08-2016,24.69792366,24.73698769,24.39919483,24.41987516,162213600
08-08-2016,24.90244102,24.90244102,24.62439424,24.70711735,112148800
09-08-2016,25.00354958,25.03342352,24.81971789,24.87027217,105260800
10-08-2016,24.81741714,25.0242293,24.76226782,24.98056847,96034000
11-08-2016,24.80132675,25.0311176,24.78294306,24.93690251,109938000
12-08-2016,24.858778,24.91852412,24.7668613,24.7668613,74641600
15-08-2016,25.15750694,25.17129383,24.83579935,24.84958624,103472800
16-08-2016,25.13453102,25.32985471,25.09546698,25.19197875,135177600
17-08-2016,25.09776878,25.13223778,24.89555162,25.07019324,101424000
18-08-2016,25.06558609,25.18507656,25.05179745,25.10005507,87938800
19-08-2016,25.12992859,25.20575999,24.90013773,24.99435107,101472400
22-08-2016,24.93461037,25.07018615,24.78294754,25.01503683,103280800
23-08-2016,25.01274109,25.1207431,24.93920807,24.95299496,85030800
24-08-2016,24.82431602,24.98976579,24.74388954,24.94840335,94700400
25-08-2016,24.71860695,24.78984157,24.51409319,24.67724452,100344800
26-08-2016,24.57383919,24.80592673,24.4290698,24.68184119,111065200
29-08-2016,24.54626083,24.68873181,24.42447195,24.50030336,99881200
30-08-2016,24.35783386,24.47272931,24.24293842,24.31187639,99455600
31-08-2016,24.38081741,24.48881943,24.2751138,24.2797106,118649600
01-09-2016,24.52558708,24.54167238,24.27051901,24.39000952,106806000
02-09-2016,24.75536919,24.81741194,24.54625867,24.74847399,107210000
06-09-2016,24.74847794,24.88635387,24.70481886,24.79443717,107521600
07-09-2016,24.90013885,24.99205555,24.60370842,24.77834997,169457200
08-09-2016,24.24752998,24.64966398,24.18318883,24.64506893,212008000
09-09-2016,23.69833565,24.29349501,23.69833565,24.04532041,186228000
12-09-2016,24.22914886,24.29349003,23.56045662,23.58803215,181171200
13-09-2016,24.80592346,24.9989487,24.64277216,24.70481667,248704800
14-09-2016,25.68373108,25.97326814,24.95529426,24.98516821,443554800
15-09-2016,26.55694008,26.59370747,26.07897448,26.16399776,359934400
16-09-2016,26.40756607,26.68561281,26.20535074,26.4535253,319547600
19-09-2016,26.09964561,26.69710148,26.02381421,26.46960903,188092000
20-09-2016,26.09735107,26.22373676,25.85377329,25.97786058,138057200
21-09-2016,26.09276009,26.1938669,25.83769202,26.16169631,144012800
22-09-2016,26.33863449,26.41216751,26.1961635,26.27658996,124296000
23-09-2016,25.8997364,26.37770198,25.63317983,26.2926787,209924800
26-09-2016,25.9387989,26.05599277,25.63317831,25.65385865,119477600
27-09-2016,25.9870472,26.00772928,25.81470405,25.96636686,98429600
28-09-2016,26.18466568,26.34322192,26.06517521,26.12492132,118564400
29-09-2016,25.77794266,26.15020454,25.69062275,26.00313851,143548000
30-09-2016,25.9778595,26.05139251,25.6906209,25.84228197,145516400
03-10-2016,25.85606766,25.97785829,25.80091834,25.89972848,86807200
04-10-2016,25.96636963,26.26739512,25.88134637,25.98015652,118947200
05-10-2016,25.9778595,26.11803207,25.89513464,26.05828595,85812400
06-10-2016,26.17088699,26.2742922,25.99624541,26.12722616,115117200
07-10-2016,26.20995522,26.32485069,26.08357124,26.26740295,97433600
10-10-2016,26.66723824,26.82809119,26.36161588,26.4305521,144944000
11-10-2016,26.72468185,27.27388195,26.70170136,27.04638771,256164000
12-10-2016,26.96366119,27.11072897,26.82808542,26.96595959,150347200
13-10-2016,26.88094139,26.986645,26.59140435,26.83728056,140769600
14-10-2016,27.03030014,27.15438742,26.9154047,27.08774786,142608800
17-10-2016,27.01191711,27.07855492,26.83497716,26.96136284,94499600
18-10-2016,26.993536,27.16358076,26.9889392,27.15668732,98214000
19-10-2016,26.91310883,27.06017485,26.15020316,26.94298101,80138400
20-10-2016,26.89932442,26.97285744,26.73157803,26.85336693,96503200
21-10-2016,26.79362106,26.86485744,26.72008804,26.84187695,92770800
24-10-2016,27.03490448,27.05558482,26.88554002,26.90851876,94154800
25-10-2016,27.17277145,27.19804859,26.95676747,27.10383349,192516000
26-10-2016,26.56152344,26.58680057,26.03760058,26.26739143,264536800
27-10-2016,26.30646324,26.62357406,26.21914158,26.51557205,138248000
28-10-2016,26.13182068,26.47420862,26.06977616,26.16628966,151446800
31-10-2016,26.09045792,26.24901419,26.0123281,26.11573505,105677600
01-11-2016,25.61938095,26.1433038,25.39878195,26.0720692,175303200
02-11-2016,25.64236641,25.81700799,25.5596433,25.59870733,113326800
03-11-2016,25.36751175,25.74399335,25.30284024,25.6331284,107730400
04-11-2016,25.13885117,25.46452071,24.97024353,25.06725081,123348000
07-11-2016,25.50147247,25.52456919,25.28204928,25.42525173,130240000
08-11-2016,25.6516037,25.8040452,25.33748343,25.47837569,97016800
09-11-2016,25.61002731,25.71165497,24.95638165,25.37905664,236705600
10-11-2016,24.8963356,25.65853797,24.44363318,25.65853797,228538000
11-11-2016,25.04415512,25.1457828,24.6099308,24.74158404,136575600
14-11-2016,24.41590881,24.90094686,24.03942726,24.87785014,204702000
15-11-2016,24.73927498,24.87092822,24.51985349,24.61455057,129058000
16-11-2016,25.40446854,25.45990278,24.62147795,24.64457467,235362000
17-11-2016,25.39522171,25.48761032,25.13653572,25.36288596,110528000
18-11-2016,25.42063332,25.53150002,25.32824645,25.34210413,113715600
21-11-2016,25.80635452,25.86640563,25.40908468,25.43449159,117058400
22-11-2016,25.82252693,25.96572765,25.73013829,25.85717113,103862000
23-11-2016,25.69086838,25.75553988,25.48299442,25.72089393,109705600
25-11-2016,25.8202076,25.83868567,25.62619135,25.66776613,45903600
28-11-2016,25.76940346,25.97727746,25.72782866,25.7370677,108776000
29-11-2016,25.74399376,25.87564699,25.42294463,25.58693361,114115200
30-11-2016,25.52688026,25.9149111,25.46913759,25.77632904,144649200
01-12-2016,25.28898239,25.62389098,25.18273608,25.49223774,148347600
02-12-2016,25.38368225,25.42756549,25.14116229,25.21507285,106112000
05-12-2016,25.20121765,25.41371031,25.00258267,25.40678147,137298000
06-12-2016,25.39522171,25.48992052,25.21968529,25.29128562,104782000
07-12-2016,25.6446743,25.68163046,25.21276026,25.23585697,119994800
08-12-2016,25.89643669,25.96803705,25.54536022,25.6054131,108273200
09-12-2016,26.31910133,26.4923293,25.94030966,25.94030966,137610400
12-12-2016,26.16898155,26.56163105,25.98189408,26.16667135,105497600
13-12-2016,26.60551643,26.77412406,26.27291805,26.29370457,174935200
14-12-2016,26.60551643,26.83879558,26.5570128,26.57087048,136127200
15-12-2016,26.75102234,26.96120649,26.61475049,26.64939468,186098000
16-12-2016,26.78567505,26.90808925,26.71176449,26.90116041,177404400
19-12-2016,26.94042397,27.1113418,26.73486017,26.74640941,111117600
20-12-2016,27.01202202,27.13905661,26.94966071,26.96351838,85700000
21-12-2016,27.03742981,27.11596076,26.97275829,26.9773787,95132800
22-12-2016,26.8595829,26.91039674,26.70945159,26.87344058,104343600
23-12-2016,26.91270638,26.91270638,26.69790354,26.69790354,56998000
27-12-2016,27.08361626,27.20834061,26.90576789,26.91269672,73187600
28-12-2016,26.96813965,27.25916146,26.83879486,27.14367611,83623600
29-12-2016,26.96121216,27.04898039,26.8849914,26.89653888,60158000
30-12-2016,26.75102234,27.06976122,26.66094392,26.94272841,122345200
03-01-2017,26.82724571,26.86882051,26.5061966,26.74640632,115127600
04-01-2017,26.79721642,26.91039331,26.73485511,26.75795182,84472400
05-01-2017,26.93349075,26.99123342,26.74871351,26.77412042,88774400
06-01-2017,27.23375702,27.2914997,26.90115864,26.97275899,127007600
09-01-2017,27.48320198,27.58482965,27.24068381,27.24299225,134247600
10-01-2017,27.51092339,27.57328471,27.32383766,27.43239242,97848400
11-01-2017,27.65874481,27.70031961,27.39312812,27.42546388,110354400
12-01-2017,27.54325294,27.55480218,27.30304323,27.46241356,108344800
13-01-2017,27.49474716,27.62871057,27.44162314,27.51091504,104447600
17-01-2017,27.71648979,27.77192228,27.30536214,27.3330775,137759200
18-01-2017,27.71417427,27.83196982,27.64950276,27.71648447,94852000
19-01-2017,27.66566849,27.73726884,27.57097142,27.57790026,102389200
20-01-2017,27.71648979,27.82042592,27.65412847,27.82042592,130391600
23-01-2017,27.73496056,27.90356817,27.66335844,27.71648248,88200800
24-01-2017,27.70955658,27.73958214,27.60100006,27.6125493,92844000
25-01-2017,28.15070343,28.20151726,27.78115073,27.81348648,129510400
26-01-2017,28.16456795,28.2800533,28.08603699,28.10220487,105350400
27-01-2017,28.16687775,28.25926638,28.08603835,28.21076275,82251600
30-01-2017,28.09296608,28.09296608,27.86892598,27.93128729,121510000
31-01-2017,28.02829933,28.03753837,27.85969168,27.98210589,196804000
01-02-2017,29.73747253,30.13936275,29.33558408,29.34020272,447940000
02-02-2017,29.68666458,29.88529953,29.51343655,29.55963175,134841600
03-02-2017,29.81370163,29.83910855,29.60120899,29.63585318,98029200
06-02-2017,30.09317589,30.14168129,29.7721267,29.82525251,107383600
07-02-2017,30.3795681,30.50891109,30.13011939,30.1509059,152735200
08-02-2017,30.49737358,30.53895014,30.30797942,30.33800674,92016400
09-02-2017,30.71775055,30.72470943,30.41618606,30.53913101,113399600
10-02-2017,30.64815521,30.83837405,30.631919,30.72702842,80262000
13-02-2017,30.91955566,31.04250412,30.7942923,30.87084351,92141600
14-02-2017,31.32087326,31.33710947,30.91028166,30.96131581,132904800
15-02-2017,31.43453598,31.61083703,31.22808097,31.43685797,142492400
16-02-2017,31.39742088,31.52500269,31.27911286,31.4716501,90338400
17-02-2017,31.48325157,31.50876864,31.33943001,31.33943001,88792800
21-02-2017,31.71059227,31.72219159,31.54357204,31.60156508,98028800
22-02-2017,31.80570602,31.80802447,31.57373384,31.6479631,83347600
23-02-2017,31.67113876,31.89151147,31.61778619,31.86831639,83152800
24-02-2017,31.70130539,31.70130539,31.38118279,31.52732633,87106400
27-02-2017,31.76392555,31.88223354,31.61314516,31.81264123,81029600
28-02-2017,31.77785683,31.88224356,31.71058294,31.79873346,93931600
01-03-2017,32.42737579,32.51088588,31.91935991,31.98663025,145658400
02-03-2017,32.23484802,32.54104939,32.18845077,32.47609747,104844000
03-03-2017,32.42506027,32.43665959,32.1490129,32.19308817,84432400
06-03-2017,32.32299805,32.42274791,32.15134092,32.32995693,87000000
07-03-2017,32.36474609,32.47145127,32.19540392,32.25803738,69785200
08-03-2017,32.24412537,32.42970377,32.20237208,32.23252605,74828800
09-03-2017,32.16989136,32.19540843,31.79177922,32.18381266,88623600
10-03-2017,32.27659988,32.32763403,32.16061383,32.30211696,78451200
13-03-2017,32.29051208,32.34386467,32.2023651,32.20932398,69686800
14-03-2017,32.24180222,32.39490111,32.20700428,32.313713,61236400
15-03-2017,32.58280182,32.65007217,32.25107988,32.33923041,102767200
16-03-2017,32.63614273,32.71269392,32.53639293,32.64310161,76928000
17-03-2017,32.47377777,32.70806833,32.45057914,32.70806833,175540000
20-03-2017,32.81478119,32.82405852,32.5294529,32.56888774,86168000
21-03-2017,32.43897247,33.12561134,32.4134554,32.96555005,158119600
22-03-2017,32.80548859,32.8472454,32.42041411,32.44129429,103440800
23-03-2017,32.6894989,32.84260129,32.61758814,32.76836854,81385200
24-03-2017,32.62455368,32.87972439,32.55728333,32.82404981,89582400
27-03-2017,32.68022919,32.75909885,32.15597,32.3345895,94300400
28-03-2017,33.35758209,33.41325312,32.61990912,32.687183,133499200
29-03-2017,33.4318161,33.51764818,33.21608376,33.32974782,116760000
30-03-2017,33.38773346,33.51995922,33.28798718,33.44804845,84829200
31-03-2017,33.32510757,33.46661068,33.17432361,33.33902533,78646800
03-04-2017,33.33439636,33.43182424,33.18361588,33.33671835,79942800
04-04-2017,33.58259964,33.61043516,33.21144289,33.23000108,79565600
05-04-2017,33.40861893,33.74265928,33.35990323,33.45501263,110871600
06-04-2017,33.32510757,33.52460369,33.27639188,33.47124757,84596000
07-04-2017,33.25087357,33.44572924,33.23463736,33.34134253,66688800
10-04-2017,33.21143341,33.3761351,33.14879997,33.31118322,75733600
11-04-2017,32.8542099,33.2532022,32.490012,33.15809279,121517600
12-04-2017,32.8936348,32.97482288,32.71037491,32.8472411,81400000
13-04-2017,32.71965408,33.02817729,32.71965408,32.91915016,71291600
17-04-2017,32.90060806,32.91220738,32.67791326,32.8194164,66328400
18-04-2017,32.75445938,32.94931509,32.73358274,32.80317508,58790000
19-04-2017,32.63383102,32.94003587,32.58047844,32.91220036,69313600
20-04-2017,33.04211426,33.1534599,32.74519018,32.75910795,93278400
21-04-2017,33.00265884,33.09776468,32.90523102,33.04209366,69283600
24-04-2017,33.3204689,33.39237968,33.21376019,33.28799295,68537200
25-04-2017,33.52692413,33.61275267,33.37382171,33.38310258,75486000
26-04-2017,33.32975388,33.54317135,33.26016507,33.51301384,80164800
27-04-2017,33.35526276,33.44109483,33.24391715,33.38542026,56985200
28-04-2017,33.32279205,33.47357605,33.23464506,33.42486035,83441600
01-05-2017,34.00246048,34.14628201,33.62666692,33.65914287,134411600
02-05-2017,34.21820068,34.35274492,34.06277981,34.22515956,181408800
03-05-2017,34.11381149,34.21356132,33.46661099,33.77281227,182788000
04-05-2017,33.99087524,34.13237838,33.82385503,33.9885568,93487600
05-05-2017,34.55457687,34.55921377,34.04423526,34.04423526,109310800
08-05-2017,35.49404526,35.65410655,34.57079741,34.57079741,195009600
09-05-2017,35.72138214,35.92783715,35.59611523,35.69354308,156521600
10-05-2017,35.55204773,35.70979062,35.28528119,35.63787983,103222800
11-05-2017,35.85951614,35.88747012,35.47751169,35.5101217,109020400
12-05-2017,36.36030579,36.4348414,36.02721467,36.03420227,130108000
15-05-2017,36.26713943,36.48842185,36.11573661,36.33934704,104038800
16-05-2017,36.21356583,36.35099344,36.03886862,36.32304302,80194000
17-05-2017,34.99766159,36.00391886,34.87188121,35.77797693,203070800
18-05-2017,35.53107452,35.71741889,35.20264654,35.23525653,134272800
19-05-2017,35.65219498,35.86648973,35.55203698,35.72673414,107843200
22-05-2017,35.86883163,36.00625925,35.61726723,35.87115965,91865600
23-05-2017,35.82456589,36.08078626,35.71042913,36.08078626,79675600
24-05-2017,35.71741867,35.91075064,35.56135629,35.83388345,76712000
25-05-2017,35.8408699,35.95267865,35.64520993,35.80825991,76942400
26-05-2017,35.78030777,35.92705452,35.7104282,35.87115015,87710400
30-05-2017,35.79428864,35.97131384,35.71509343,35.73605624,80507600
31-05-2017,35.58231354,35.91074503,35.49380273,35.86415983,97804800
01-06-2017,35.68013382,35.71507537,35.45652352,35.6778058,65616400
02-06-2017,36.20890045,36.20890045,35.61260133,35.7733233,111082800
05-06-2017,35.85486221,35.97598664,35.74538854,35.95036423,101326800
06-06-2017,35.97597885,36.29276327,35.81991643,35.84786685,106499600
07-06-2017,36.19026947,36.33235666,35.98296228,36.10874625,84278400
08-06-2017,36.10176086,36.2298693,35.9643297,36.16232128,85003200
09-06-2017,34.70183945,36.14833335,34.01237005,36.14833335,259530800
12-06-2017,33.872612,34.02867436,33.19478621,33.94715116,289229200
13-06-2017,34.14513016,34.34544964,33.80971115,34.27790166,136661600
14-06-2017,33.81205368,34.35710796,33.50458497,34.35710796,126124800
15-06-2017,33.6094017,33.65365888,33.12491139,33.38346332,128661600
16-06-2017,33.13888168,33.65831348,33.12257491,33.49060396,201444400
19-06-2017,34.08692169,34.18009568,33.46267198,33.46267198,130165600
20-06-2017,33.77711105,34.21036014,33.76080783,34.21036014,99600400
21-06-2017,33.97743607,34.02402482,33.68394608,33.89591285,85063200
22-06-2017,33.92153931,34.17077213,33.80274293,33.95414931,76425200
23-06-2017,34.07293701,34.27791617,33.80040984,33.80506943,141757600
26-06-2017,33.96578979,34.53879452,33.86330022,34.28024257,102769600
27-06-2017,33.47895432,34.04497482,33.45333193,33.77710378,99047600
28-06-2017,33.96812057,34.03334057,33.34619903,33.6559958,88329600
29-06-2017,33.46731567,33.80506636,33.14121573,33.70723638,125997600
30-06-2017,33.54652023,33.76547461,33.49061585,33.64667825,92096400
03-07-2017,33.42540359,33.84467766,33.33223316,33.74684764,57111200
05-07-2017,33.56281662,33.72586659,33.24370429,33.46964623,86278400
06-07-2017,33.24603653,33.42539329,33.17150092,33.3135881,96515200
07-07-2017,33.58378601,33.71655758,33.28563642,33.28563642,76806800
10-07-2017,33.78876114,33.9960683,33.39510962,33.56747877,84362400
11-07-2017,33.89823532,33.97277448,33.63036777,33.71189098,79127200
12-07-2017,33.94715881,34.04964484,33.73286402,33.97743724,99538000
13-07-2017,34.42000198,34.58771155,33.87727568,33.89125089,100797600
14-07-2017,34.71583176,34.78338334,34.31752407,34.46659889,80528400
17-07-2017,34.83694839,35.14907319,34.60635038,34.66458278,95174000
18-07-2017,34.95806885,34.96971604,34.62963731,34.7530897,71475200
19-07-2017,35.17702484,35.27019525,34.92778849,35.05124088,83692000
20-07-2017,35.01862335,35.34472681,34.98368535,35.28882245,68974800
21-07-2017,35.00233841,35.04193602,34.67856635,34.93711839,105010400
24-07-2017,35.42625427,35.50778104,34.91613799,35.07453193,85972800
25-07-2017,35.57766342,35.83388381,35.35870906,35.35870906,75415600
26-07-2017,35.74536896,35.85484257,35.65219501,35.71974657,63124000
27-07-2017,35.06988144,35.86883185,34.31053219,35.81292746,129905200
28-07-2017,34.82297897,34.9930166,34.75077136,34.91382139,68854800
31-07-2017,34.64362335,35.01631219,34.5038677,34.9161506,79383600
01-08-2017,34.95107651,34.9906741,34.56907222,34.72979417,141474400
02-08-2017,36.60255432,37.21050067,36.37428433,37.10102348,279747200
03-08-2017,36.23685074,36.61885505,36.10873878,36.58158547,108389200
04-08-2017,36.427845,36.66310252,36.26479506,36.35330941,82239600
07-08-2017,36.99154663,37.01716903,36.49307746,36.58391986,87481200
08-08-2017,37.28736877,37.69499555,36.86576679,36.94263398,144823600
09-08-2017,37.51562881,37.56454558,37.06141695,37.09635496,104526000
10-08-2017,36.32069397,37.41508345,36.15934085,37.39169759,163217200
11-08-2017,36.82580185,37.08069487,36.49608408,36.62002128,105028400
14-08-2017,37.38000488,37.46418896,37.12277478,37.25606772,88490800
15-08-2017,37.78924179,37.92954624,37.44782753,37.56942757,117862000
16-08-2017,37.63723373,38.00203022,37.45015761,37.86874084,110686400
17-08-2017,36.91466904,37.58112686,36.90999115,37.53669586,111762400
18-08-2017,36.83046722,37.2981557,36.64806901,36.91465129,109712400
21-08-2017,36.76265717,36.92166955,36.2715828,36.83047043,105474000
22-08-2017,37.36363602,37.41508204,36.9520714,37.0011767,86418400
23-08-2017,37.41040421,37.52498918,37.15317766,37.19760864,77596400
24-08-2017,37.24436951,37.58812079,37.07600138,37.51562609,79275600
25-08-2017,37.38235092,37.54604122,37.24438364,37.33324205,101920400
28-08-2017,37.75884247,37.88277967,37.39872022,37.4478291,103864000
29-08-2017,38.09557724,38.14468255,37.41508944,37.4384753,118067600
30-08-2017,38.19846344,38.32473778,38.02541739,38.30369265,109078400
31-08-2017,38.35045624,38.47205624,38.22885623,38.26627217,107140400
01-09-2017,38.36215591,38.57027719,38.26394174,38.53753913,66364400
05-09-2017,37.90148163,38.40892329,37.54603732,38.29200115,117874000
06-09-2017,37.86172104,38.11427324,37.53667769,38.04879714,86606800
07-09-2017,37.70972824,37.93889821,37.49926981,37.90381943,87714000
08-09-2017,37.09473038,37.68401557,37.07134451,37.61620228,114446000
11-09-2017,37.76585007,37.89446513,37.38936065,37.53200579,126323200
12-09-2017,37.61618805,38.34110669,37.1274544,38.02541551,286856000
13-09-2017,37.33324432,37.40573906,36.92635749,37.38469036,179629600
14-09-2017,37.01287079,37.27477523,36.96843981,37.17890179,95042800
15-09-2017,37.38703156,37.64192101,36.94740309,37.0573102,196458400
18-09-2017,37.10406876,37.53200419,36.94739353,37.44080507,113077600
19-09-2017,37.11810684,37.36130693,37.05029356,37.30050512,83242400
20-09-2017,36.49608231,37.00819834,35.97226978,36.92401424,211805600
21-09-2017,35.86937714,36.43294276,35.71971693,36.43294276,150046800
22-09-2017,35.51860809,35.60747006,35.20759477,35.43676117,186581600
25-09-2017,35.2052536,35.50457396,34.88021023,35.07430139,177549200
26-09-2017,35.8109169,35.99331517,35.47184337,35.4928885,146640000
27-09-2017,36.06580353,36.18038851,35.9044504,35.9652522,102016800
28-09-2017,35.84365463,36.07749894,35.70802451,35.9862998,88022000
29-09-2017,36.04007339,36.04241412,35.54432474,35.82727785,105199200
02-10-2017,35.96759415,36.11725437,35.7127047,36.07282338,74795200
03-10-2017,36.12426758,36.26691275,35.99097818,36.01436047,64921200
04-10-2017,35.89042282,35.9792848,35.6519042,35.92550161,80655200
05-10-2017,36.33707428,36.34876721,36.0237237,36.05412104,85135200
06-10-2017,36.31602097,36.36045195,36.1429749,36.23885192,69630400
09-10-2017,36.44229889,36.6504202,36.36045552,36.43528384,65051600
10-10-2017,36.45632172,36.94739613,36.26924915,36.49373766,62468000
11-10-2017,36.60831833,36.70886964,36.42124221,36.47268823,67622400
12-10-2017,36.47970581,36.80007132,36.41656686,36.56155273,64500400
13-10-2017,36.71122742,36.77904071,36.57559726,36.6504256,65576800
16-10-2017,37.38703156,37.41509173,36.86555615,36.92401723,96486000
17-10-2017,37.52499008,37.61852636,37.2350219,37.36363697,75989200
18-10-2017,37.35896301,37.58111795,37.32155064,37.5133011,65496800
19-10-2017,36.47502899,36.73225912,36.25054049,36.65509008,170336800
20-10-2017,36.53816986,36.88893629,36.47035659,36.62235395,95896400
23-10-2017,36.51945877,36.87490306,36.36278354,36.68782693,87937200
24-10-2017,36.73693466,36.81176297,36.52647269,36.54751781,71028800
25-10-2017,36.57558823,36.84217059,36.30900586,36.69251038,84828400
26-10-2017,36.80943298,36.90764716,36.66210993,36.76733915,68002000
27-10-2017,38.12830353,38.25691857,37.11107967,37.24904691,177816800
30-10-2017,38.98651123,39.30220238,38.28497852,38.32473162,178803200
31-10-2017,39.52903366,39.67167881,39.03796284,39.26245134,144187200
01-11-2017,39.02627563,39.73950147,38.72695521,39.72313066,134551200
02-11-2017,39.3115654,39.40276453,38.6497856,38.95846179,165573600
03-11-2017,40.33813477,40.74969938,40.01542855,40.68890115,237594400
06-11-2017,40.74736786,40.92041392,40.15574209,40.30773945,140105200
07-11-2017,40.87831879,40.98121084,40.5953692,40.66786036,97446000
08-11-2017,41.21271896,41.21271896,40.76607551,40.84324456,97638000
09-11-2017,41.12853622,41.17998226,40.48780156,40.94847512,117930400
10-11-2017,40.99241638,41.15904426,40.89854384,41.09567832,100582000
13-11-2017,40.82812881,40.95251151,40.69435671,40.71782663,67928400
14-11-2017,40.21091843,40.71314408,40.17336798,40.60988212,99130000
15-11-2017,39.68053436,39.97154501,39.5162556,39.88940384,116632400
16-11-2017,40.15459824,40.33530308,39.96684955,40.17336988,94550000
17-11-2017,39.931633,40.22264355,39.81194499,40.14050241,87598000
20-11-2017,39.89174652,40.02786422,39.79317927,39.96449828,65049600
21-11-2017,40.63334274,40.76476571,40.07948625,40.07948625,100525200
22-11-2017,41.06047821,41.06986403,40.61222912,40.68498088,102355600
24-11-2017,41.06282806,41.18721081,40.98772716,41.09333825,56106800
27-11-2017,40.85629272,41.08863206,40.68027905,41.0815918,82867200
28-11-2017,40.61691666,41.0393466,40.33294636,40.90557808,105715200
29-11-2017,39.7743988,40.58171549,39.22993166,40.51365844,166665600
30-11-2017,40.33060837,40.39866542,39.53033186,39.9973526,166108800
01-12-2017,40.1428566,40.2883601,39.54440933,39.88470175,159037200
04-12-2017,39.84949875,40.51130834,39.80960274,40.47845259,130169600
05-12-2017,39.81195831,40.2531672,39.52094766,39.6758406,109400800
06-12-2017,39.6640892,39.94336478,39.06564564,39.30971633,114240000
07-12-2017,39.73685074,39.99969669,39.64062907,39.66879011,102693200
08-12-2017,39.74858475,40.13112232,39.6195109,40.0114343,93420800
11-12-2017,40.52305603,40.57468701,39.61247714,39.70869884,141095200
12-12-2017,40.2953949,40.45732804,40.23907282,40.40100238,77636800
13-12-2017,40.42918777,40.72723516,40.36582182,40.48316432,95273600
14-12-2017,40.41743088,40.63099498,40.28365878,40.45967244,81906000
15-12-2017,40.82812881,40.87506507,40.47375594,40.74833682,160677200
18-12-2017,41.40312195,41.58617594,41.03701397,41.04170867,117684400
19-12-2017,40.96190262,41.16138622,40.85629513,41.07689951,109745600
20-12-2017,40.91732025,41.16843127,40.65916539,41.03935384,93902400
21-12-2017,41.07220459,41.30923864,40.85864404,40.87507013,83799600
22-12-2017,41.07220459,41.16842626,40.95251658,40.99475814,65397600
26-12-2017,40.03021622,40.24143125,39.82134316,40.08419276,132742000
27-12-2017,40.03724289,40.07948445,39.82837348,39.91990045,85992800
28-12-2017,40.14989471,40.3306031,40.00908234,40.13111949,65920800
29-12-2017,39.71573639,40.03490809,39.71339083,40.01848201,103999600
02-01-2018,40.42682648,40.43621588,39.72277166,39.93399025,102223600
03-01-2018,40.41978455,40.9642553,40.35642219,40.49019074,118071600
04-01-2018,40.6075325,40.71079444,40.38458254,40.4925356,89738400
05-01-2018,41.06986237,41.15669464,40.61222747,40.70375445,94640000
08-01-2018,40.91732025,41.21302198,40.81874943,40.91732025,82271200
09-01-2018,40.91262054,41.08393953,40.69671086,40.96425151,86336000
10-01-2018,40.90323639,40.90558553,40.60049439,40.63804484,95839600
11-01-2018,41.13557434,41.18485975,40.95017482,40.97364117,74670800
12-01-2018,41.56035614,41.62372208,41.22240925,41.34679198,101672400
16-01-2018,41.34914017,42.10013126,41.3374052,41.75044941,118263600
17-01-2018,42.03206635,42.06726765,41.0862865,41.33974304,137547200
18-01-2018,42.06962204,42.26676012,41.83259153,42.09543753,124773600
19-01-2018,41.88187027,42.14471622,41.6354504,41.91707157,129700400
22-01-2018,41.53922653,41.72228046,41.44535401,41.60963272,108434400
23-01-2018,41.54860687,42.1118527,41.4969795,41.60962723,130756400
24-01-2018,40.8868103,41.60964034,40.64743066,41.59790538,204420400
25-01-2018,40.15694046,41.05812978,40.02082276,40.95486783,166116000
26-01-2018,40.25080872,40.36580561,39.9105163,40.36580561,156572000
29-01-2018,39.41767502,39.93398105,39.20880561,39.93398105,202561600
30-01-2018,39.1853447,39.27921724,38.65260888,38.84739781,184192800
31-01-2018,39.29330063,39.53033473,39.07504534,39.16187763,129915600
01-02-2018,39.3754425,39.57257701,39.13606284,39.23228454,188923200
02-02-2018,37.66693115,39.14544692,37.57305861,38.95769826,346375200
05-02-2018,36.72584534,38.4601668,36.61084843,37.33837314,290954000
06-02-2018,38.26067734,38.42261048,36.14147307,36.33626196,272975200
07-02-2018,37.44163132,38.34751527,37.3313327,38.27476352,206434400
08-02-2018,36.41136551,37.78427378,36.38320446,37.61764591,217562000
09-02-2018,36.85673141,37.20548024,35.40282207,37.01225585,282690400
12-02-2018,38.34127045,38.61932598,37.11593048,37.3492171,243278000
13-02-2018,38.72536469,38.82197867,38.0914878,38.16218104,130196800
14-02-2018,39.43936539,39.47942406,38.38133605,38.419036,162579600
15-02-2018,40.76366425,40.78722626,39.82345245,40.00960783,204588800
16-02-2018,40.63171005,41.19489735,40.47618921,40.615217,160704400
20-02-2018,40.49504089,41.06293484,40.39371306,40.54216853,135722000
21-02-2018,40.31124496,41.02994959,40.29710344,40.72597324,149886400
22-02-2018,40.64820099,40.9898808,40.46204559,40.48325249,123967600
23-02-2018,41.35513687,41.3904817,40.89327735,40.92391194,135249600
26-02-2018,42.17280197,42.27177107,41.52243207,41.55542177,152648800
27-02-2018,42.036129,42.52861936,41.98193241,42.20343621,155712400
28-02-2018,41.97252274,42.56162733,41.95602968,42.24115429,151128400
01-03-2018,41.2373085,42.36367584,40.68590764,42.07147876,195208000
02-03-2018,41.52243042,41.54363731,40.63641522,40.71889127,153816000
